"Key","Item Type","Publication Year","Author","Title","Publication Title","ISBN","ISSN","DOI","Url","Abstract Note","Date","Date Added","Date Modified","Access Date","Pages","Num Pages","Issue","Volume","Number Of Volumes","Journal Abbreviation","Short Title","Series","Series Number","Series Text","Series Title","Publisher","Place","Language","Rights","Type","Archive","Archive Location","Library Catalog","Call Number","Extra","Notes","File Attachments","Link Attachments","Manual Tags","Automatic Tags","Editor","Series Editor","Translator","Contributor","Attorney Agent","Book Author","Cast Member","Commenter","Composer","Cosponsor","Counsel","Interviewer","Producer","Recipient","Reviewed Author","Scriptwriter","Words By","Guest","Number","Edition","Running Time","Scale","Medium","Artwork Size","Filing Date","Application Number","Assignee","Issuing Authority","Country","Meeting Name","Conference Name","Court","References","Reporter","Legal Status","Priority Numbers","Programming Language","Version","System","Code","Code Number","Section","Session","Committee","History","Legislative Body"
"C3HXBG6I","journalArticle","2024","Golub, Mikhail V.; Eremin, Artem A.; Glushkov, Evgeny V.; Glushkova, Natalia V.","Guided wave resonance identification of interface delamination in bimaterial composites","Composite Structures","","0263-8223","10.1016/j.compstruct.2024.117983","https://www.sciencedirect.com/science/article/pii/S0263822324001119","Laminate composites are widely used in industrial applications due to their high material strength and efficiency. In such materials, impact loads can cause internal delaminations at the bonding interfaces between sublayers, which further growth during operation could lead to structural failure. Guided wave based non-destructive testing allows detecting such hidden delamination, which manifests itself in the wavefield disturbance at the obstacle vicinity. However, their sizing requires sophisticated post-processing of the acquired wave signals. In our previous studies, a method for sizing an internal strip-like crack in a homogeneous elastic plate has been developed and experimentally approved. The method is based on the numerical evaluation of the scattering resonance frequencies depending on the crack size, and their comparison with the experimentally obtained ones. In the present paper, we extend this approach to the case of dissimilar-material laminates. Numerical simulation and laser Doppler vibrometry measurements were carried out for bi-layer samples composed of various combinations of glued steel, aluminium, and glass sublayers with artificial strip-like delamination. The results obtained confirm the possibility of damage width estimation using the values of scattering resonance frequencies extracted from the signals acquired at the sample surface.","2024-04-15","2024-02-21 14:20:30","2024-02-21 14:20:30","","117983","","","334","","Composite Structures","","","","","","","","","","","","","","","","","","","Guided waves; Identification; Interface delamination; Laser measurements; Scattering resonance; Semi-analytical simulation; Trapped modes","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"SBH8LTHB","journalArticle","2021","Guerra, Juan Rafael Filgueira; Campos, Antonio Luiz Pereira de Siqueira; de Andrade, Humberto Dionísio","A microwave system for measuring moisture of hollow concrete blocks","Sensors and Actuators A: Physical","","0924-4247","10.1016/j.sna.2021.112657","https://www.sciencedirect.com/science/article/pii/S0924424721001199","In this paper, the authors aim to present a microwave system for measuring moisture of hollow concrete blocks. The idea is to use this system as a new technique for Structural Health Monitoring (SHM). The hollow concrete block is an element widely used in civil construction. For that, five samples of blocks were selected and analyzed. Next, antennas and a frequency selective surface (FSS) that is used as a sensor element were designed to measure the frequency responses for various moisture levels of concrete blocks combined with the FSS. The results show a high level of correlation between the frequency variation and the relative humidity level (r=−0.98). The numerical treatment and the statistical analysis of the results were fundamental to determine a first-order function that met the dynamics of the resonance frequency and the relative humidity. Linear regression is performed that results in R2=0.96, being statistically proven that the defined function meets the proposed study within the range of 10 to 90% relative humidity, as well as a specific methodology for this type of study, is established.","2021-06-01","2024-02-21 14:20:30","2024-02-21 14:20:30","","112657","","","323","","Sensors and Actuators A: Physical","","","","","","","","","","","","","","","","","","","Frequency selective surfaces; Relative humidity sensors; Structural health monitoring","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6YLBW5GF","journalArticle","2024","Soman, Rohan","Sequential niching particle swarm optimization algorithm for localization of multiple damage locations using fiber bragg grating sensors","NDT & E International","","0963-8695","10.1016/j.ndteint.2024.103069","https://www.sciencedirect.com/science/article/pii/S0963869524000343","Structural Health Monitoring (SHM) systems have a potential to reduce lifecycle costs of structures through maintenance planning and lifetime extension. Hence, there is a lot of active research in the area for SHM of civil and mechanical structures. The SHM system should be low cost, suitable for continuous monitoring, able to detect small levels of damage. Guided waves (GW) based SHM techniques allow monitoring of large thin-walled structures with a few sensors and have been identified as the most promising of techniques for SHM. The GW based techniques allow mapping of damage very easily, and hence are a powerful tool for assessing the damage. The mapping of damage with high resolution is of course computationally expensive and hinders real-time decision making. Hence, methods are being developed to minimize the processing time. In this paper, the authors implement a sequential niching particle swarm optimization (PSO) for multiple damage detection. It is shown that the niching PSO is able to detect multiple damage scenarios effectively. The processing time is significantly better (order of magnitude) hence making it suitable for real-time assessment. The paper also presents some sensitivity studies, for determination of the thresholds. The validation has been conducted experimentally on an aluminum plate instrumented with piezo-actuators for actuation and FBG sensor for sensing. The results indicate that the niching PSO is suitable and indeed a better alternative than the brute-force techniques commonly used in literature.","2024-04-01","2024-02-21 14:20:30","2024-02-21 14:20:30","","103069","","","143","","NDT & E International","","","","","","","","","","","","","","","","","","","Damage Localization; FBG sensors; Guide waves (GW); Multiple Damage; Niching PSO; Optimization","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"H7S66YWA","journalArticle","2024","Shan, Shengbo; Ke, Runpu; Ma, Yatong; Song, Yang; Cheng, Li","Quasi-phase-matched nonlinear Lamb waves in composite laminates for material degradation monitoring","NDT & E International","","0963-8695","10.1016/j.ndteint.2024.103064","https://www.sciencedirect.com/science/article/pii/S096386952400029X","Monitoring material degradation and in-service damage in fibrous composites at an early stage is challenging, yet critical for many industrial applications. Second harmonic Lamb waves, which result from the interaction of fundamental waves with material microstructural defects, have great potential for Structural Health Monitoring (SHM) applications. However, understanding of the second harmonic generation in composite laminates remains largely insufficient, which hinders practical SHM applications. This issue is investigated in this study to highlight the quasi-cumulative second harmonic B2 mode Lamb wave in the low frequency range. Theoretical analyses are conducted to ascertain how anisotropy affects the quasi-cumulative effect, followed and validated by numerical simulations and analyses considering different wave propagation angles. The characteristics of the second harmonic B2 mode Lamb waves are further explored in terms of the cumulative feature, robustness to wave beam divergence, and excitability. Experiments are finally carried out to monitor material degradation during the thermal aging of a carbon fiber reinforced panel. The results confirm the omnidirectional cumulative effect of quasi-phase-matched second harmonic B2 mode Lamb waves. It is revealed that the 0° propagating Lamb waves exhibit superior cumulative effect, high robustness to wave beam divergence, and good excitability, rendering them an ideal tool for SHM applications. Furthermore, the high sensitivity of the second harmonic B2 mode waves to material degradation is demonstrated, confirming their promise for material degradation monitoring applications in composite structures.","2024-04-01","2024-02-21 14:20:30","2024-02-21 14:20:30","","103064","","","143","","NDT & E International","","","","","","","","","","","","","","","","","","","Composite laminates; Lamb waves; Material degradation; Second harmonics; Structural health monitoring","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"4WKAK3PM","journalArticle","2023","Liao, Xiaolong; Yan, Qixiang; Zhong, Haojia; Zhang, Yifeng; Zhang, Chuan","Integrating PZT-enabled active sensing with deep learning techniques for automatic monitoring and assessment of early-age concrete strength","Measurement","","0263-2241","10.1016/j.measurement.2023.112657","https://www.sciencedirect.com/science/article/pii/S026322412300221X","Compressive strength of concrete is one of the key indicators to evaluate the quality of concrete materials. Real-time monitoring of the compressive strength development during the concrete curing process can effectively guide the staged construction and ensure the safety and stability of engineering structures. In this paper, a novel method is proposed to monitor and evaluate the early-age concrete strength development by integrating PZT-enabled active sensing and deep learning (DL) techniques. First of all, the stress wave signals were continuously captured during the concrete curing process using PZT-enabled active sensing, and then the time-frequency diagrams were generated from the collected signals through the continuous wavelet transform (CWT). After that, an innovative DL-based framework named concrete early-age strength monitoring network (CESMonitorNet) was developed to automatically learn optimal features from the CWT spectrum and ultimately quantify the early-age concrete strength. Finally, experiments on laboratory-cast concrete specimens were conducted to verify the effectiveness of the proposed method. A comprehensive comparison analysis with the widely used machine learning-based methods and convolutional neural network (CNN) was also performed. The results show that the proposed method can accurately predict the concrete strength development and has superior performances over other methods, indicating its great potential for real-time monitoring and rapid evaluation of the strength development of early-age concrete.","2023-04-01","2024-02-21 14:20:30","2024-02-21 14:20:30","","112657","","","211","","Measurement","","","","","","","","","","","","","","","","","","","Active sensing; Concrete material; Deep learning; Early-age strength; PZT transducers","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"MR3JM58L","journalArticle","2023","Kobayashi, Makito; Ogino, Hideharu; Burman, Magnus; Wada, Daichi; Igawa, Hirotaka; Murayama, Hideaki","Shape sensing for CFRP and aluminum honeycomb sandwich panel using inverse finite element method with distributed fiber-optic sensors","Composite Structures","","0263-8223","10.1016/j.compstruct.2022.116648","https://www.sciencedirect.com/science/article/pii/S0263822322013800","Sandwich panels with carbon fiber reinforced plastics (CFRP) have high flexural strength-to-weight and stiffness-to-weight ratios and are used in structures requiring good mechanical properties, such as aircrafts and marine vehicles. In this study, the overall displacement of a sandwich panel with CFRP faces and an aluminum honeycomb core was reconstructed using the inverse finite element method (iFEM). The full in-plane strain fields were input into the iFEM and reproduced from the measured strains and an interpolation technique. We propose an interpolation method to calculate the overall strain fields on the sandwich panel based on strain distributions measured by fiber-optic sensors and numerically showed that the fully distributed sensing yields accurate and robust results in both strain and displacement reconstructions. To validate the proposed method, fiber-optic sensors were embedded in the sandwich panel, and strain distributions were measured by the sensing system with optical frequency domain reflectometry. In these experiments, we successfully and accurately measured the strain distributions along the embedded fibers and reconstructed the overall strain fields and displacement of the sandwich panel under four load cases. Furthermore, the sandwich panel shape identified by the proposed method can be employed for structural health monitoring.","2023-03-15","2024-02-21 14:20:30","2024-02-21 14:20:30","","116648","","","308","","Composite Structures","","","","","","","","","","","","","","","","","","","Aluminum honeycomb; CFRP; Fiber-optic sensors; iFEM; Sandwich composites; Shape sensing; Structural health monitoring","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"5YZNUBET","journalArticle","2022","Balasubramaniam, Kaleeswaran; Fiborek, Piotr; Ziaja, Dominika; Jurek, Michał; Sawczak, Mirosław; Soman, Rohan; Malinowski, Paweł H.","Global and local area inspection methods in damage detection of carbon fiber composite structures","Measurement","","0263-2241","10.1016/j.measurement.2021.110336","https://www.sciencedirect.com/science/article/pii/S0263224121012331","The paper presents multiple impact damage detections and characterization in a multi-layered carbon fiber reinforced polymer structure using a multi-step combination of the global area and local area damage detection methods. A global area analysis using laser Doppler vibrometer (LDV) with piezoelectric lead zirconate titanate (PZT) actuator-based guided waves (GW) excitation was used to detect and locate the damage. The GW full wavefield (FWF) mode conversion and root mean square (RMS) based LDV studies helped to visualize the impact crack damage (ICD) when tested at varying excitation frequencies. The experimental results were cross-verified numerically using the spectral element method (SEM). The implemented structural health monitoring (SHM) based sectorial elliptical code (SEC) reduced the overall calculation time in damage localization and accurately identified the damage from experimental and numerical data. An infrared thermography (IRT)-based crack identification algorithm was developed in pinpointing the ICD shape. The automatic method removes the influence of high heat sources and highlights the damage zones easily. The accuracy of the localization strategy was successfully verified with non-contact active IRT analysis. The crack size and damage severity were quantified using the ultraviolet radiation (UVR) method with a solution mixture based organic dye. The global area method allows detecting possible damage, validated and quantified with the non-destructive testing (NDT) techniques.","2022-01-01","2024-02-21 14:20:30","2024-02-21 14:20:30","","110336","","","187","","Measurement","","","","","","","","","","","","","","","","","","","CFRP; Guided waves; Impact damage; Infrared thermography; Spectral elemental method; Ultraviolet radiation","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"EIBIUCFM","journalArticle","2023","de Sá Rodrigues, Francisco; Giannakeas, Ilias N.; Sharif Khodaei, Zahra; Aliabadi, Ferri M.H.","Probability based damage detection on a composite fuselage panel based on large data set of guided wave signals","NDT & E International","","0963-8695","10.1016/j.ndteint.2023.102924","https://www.sciencedirect.com/science/article/pii/S0963869523001391","This paper reports on the application and challenges of a guided wave-based structural health monitoring (GWSHM) methodology on an industrial 5 meter-long curved composite fuselage panel, for detecting barely visible impact damage (BVID), based on integrated sensors data. An extensive network consisting of 72 piezoelectric transducers installed on the panel via diagnostic film, a layer including sensors and inkjet printed flexible circuits, that provides uniform bonding quality and repairability. Threshold setting for damage detection is proposed based on statistical distribution of pristine signals, obtained throughout the span of one month. The threshold is determined through an Outlier Analysis and validated through an iterative cross-validation approach. The model validation yields a Gamma distribution with 1.5% false positive rate. A total of 20 impacts at different energies are conducted on the panel for BVID generation and these are respectively categorized based on their location. Methodologies were developed in order to detect, characterize, and localize the BVID generated from the impacts at various locations of the panel. The reliability of the SHM system is quantified by the Probability of Detection for each damage category by computing the damage area with 90% probability and 95% confidence level (a90|95 values). For damages in the skin and at the foot of the stringer a90|95 values of 233 mm2 and 365 mm2 are, respectively, obtained. Finally, the summary of the experimental work is presented through the detection of all imparted damages.","2023-10-01","2024-02-21 14:20:30","2024-02-21 14:20:30","","102924","","","139","","NDT & E International","","","","","","","","","","","","","","","","","","","BVID detection; Damage localization; Guided waves; Outlier analysis; Probability of detection (POD); Structural health monitoring","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"A9NEE5XT","journalArticle","2020","Li, Jingrong; Lu, Ye; Lee, Yu Fung","Debonding detection in CFRP-reinforced steel structures using anti-symmetrical guided waves","Composite Structures","","0263-8223","10.1016/j.compstruct.2020.112813","https://www.sciencedirect.com/science/article/pii/S0263822320327392","Carbon fibre reinforced polymer (CFRP) has proved to be effective in strengthening ageing steel structures, due to its outstanding properties. However, debonding problems which can occur at the interface severely impair the performance of retrofitted structures. In this paper, a guided wave based structural health monitoring (SHM) method is employed to detect debonding in CFRP-reinforced steel structures. The proposed samples are CFRP-reinforced steel plates with different sizes of debonding. Due to its sensitivity to interfacial damage, the anti-symmetrical Lamb wave mode is chosen as the incident wave and surface-mounted piezoelectric (PZT) wafers are employed to excite and collect the signals. Theoretical derivation is introduced to find the relationship between the time-of-flight (ToF) of the first arrival wave package in the received signals and the extent of debonding damage. A linear relationship is obtained, in that the ToF decreases linearly with the increase in the size of debonding. When corresponding numerical simulation and experimental study are performed to verify the relationship, similar trends are observed.","2020-12-01","2024-02-21 14:20:30","2024-02-21 14:20:30","","112813","","","253","","Composite Structures","","","","","","","","","","","","","","","","","","","CFRP-reinforced steel structures; Debonding detection; Finite element method; Guided waves; Structural health monitoring","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"S2ZUF6TH","journalArticle","2022","Purcell, Frederick A.F.; Pearson, Matthew R.; Eaton, Mark J.; Pullin, Rhys","Lamb wave mode spectroscopy on complex structures with amplitude-based feature detection","NDT & E International","","0963-8695","10.1016/j.ndteint.2022.102649","https://www.sciencedirect.com/science/article/pii/S0963869522000482","The need for fast and effective Non-Destructive Testing (NDT) techniques is ever present. Existing techniques such as ultrasonic testing, whilst established and reliable, face many limitations when considering large structures such as those found in the aerospace and green energy sectors. Wave mode, as well as other wavenumber based filtering techniques have been presented to address many of these limitations. This work describes a novel application of Wave Mode Spectroscopy (WMS) along with feature detection for complex geometric shapes. The specimen's geometry is found during the wavefields measurement through the use of a 3D Scanning Laser Doppler Vibrometer (SLDV) allowing the wavefield to be mapped to a 2D plane with limited distortion of the wavelength and without any prior knowledge of the part's geometry. This was shown to allow WMS to be applied to continuous, multi-frequency wavefields and generate accurate thickness maps. Monogenic signal analysis has been applied to the same measurement data to generate amplitude maps that allow the automatic detection of edge features through the use of a Canny edge detection algorithm.","2022-09-01","2024-02-21 14:20:30","2024-02-21 14:20:30","","102649","","","130","","NDT & E International","","","","","","","","","","","","","","","","","","","3D structures; Damage detection; Lamb waves; Mode filtering; NDT; Wave mode spectroscopy; Wavenumber","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"K5UQPRVT","journalArticle","2021","Draudviliene, L.; Tumsys, O.; Mazeika, L.; Zukauskas, E.","Estimation of the Lamb wave phase velocity dispersion curves using only two adjacent signals","Composite Structures","","0263-8223","10.1016/j.compstruct.2020.113174","https://www.sciencedirect.com/science/article/pii/S0263822320331007","Lamb waves are used in various non-destructive testing (NDT) and structural health monitoring (SHM) applications due to their velocity sensitivity to the properties of the material and their propagation over the entire thickness of the object over a long distance with low attenuation. However, the interpretation of the received signals is complex due to the Lamb waves dispersion nature, multiple mode generation, reflections and other. This work presents a novel method for the Lamb waves fundamental modes phase velocity dispersion evaluation and reconstruction of these curves segments using only two signals measured at two close points. The carried out investigation using simulated signals has shown that the proposed method works with an extremely high accuracy - the mean relative error from the true values is less than 0.01%. The proposed method has been experimentally verified in two different mediums: isotropic – aluminium plate and anisotropic GFRP plate. The obtained results have indicated have that the mean relative error from the true values is less than 1% in the aluminium case. The comparison of the results obtained in the GFRP plate case has indicated that the proposed method allows to reconstruct the phase velocity dispersion curves segments in the object of complex structure.","2021-02-15","2024-02-21 14:20:30","2024-02-21 14:20:30","","113174","","","258","","Composite Structures","","","","","","","","","","","","","","","","","","","Dispersion; Frequency; Lamb waves; Phase velocity; Signal processing","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"ESPE9W9S","journalArticle","2023","Hosseini, Mojtaba; Yazdanpanah, Omid; Izadifard, Ramezan Ali; Chang, Minwoo","Damage identification in steel plate structures considering bending and torsion moments using estimated seismic responses","Structures","","2352-0124","10.1016/j.istruc.2023.104989","https://www.sciencedirect.com/science/article/pii/S2352012423010792","This paper proposes a model-free damage identification method and suggests an effective index for damage diagnosis in steel plate-like structures considering both the torsion and bending moments using only acceleration data, with no need for geometric characteristics. The basis for damage detection is the difference between healthy and damaged structural responses to different ground accelerations. In doing so, two Peak Ground Acceleration (PGA) scales, 0.05 (g), and 0.5 (g), labeled for the Loma Prieta ground motion, are considered. Four-node meshes are applied to reflect the torsion moments in the steel plate behavior. A multi-objective function, Fisher Information Matrix, is utilized, and four sensor locations are optimized to identify the locations most sensitive to damage. AutoRegressive Moving Average with exogenous input (ARMAX) system identification method is employed to obtain the structural displacement from the acceleration data and, subsequently, the displacement state equations of the nodes. With the aid of the structural displacement and its derivatives obtained through the central finite difference approximation method, damage to the plate structure is detected at PGA = 0.05 (g) and PGA = 0.50 (g) considering thickness changes based on the peak values manifested in the proposed damage detection index. Furthermore, the recorded structural acceleration responses at the desired scales of PGAs are fed into the 2D wavelet transform to detect damage imposed on the plate structure using the diagonal component of the wavelet transform. The results confirm that the proposed nonmodel-based approach successfully detects the single and multiple damage scenarios and can be used for a quick and judicious assessment of the steel plate behavior immediately after damage.","2023-10-01","2024-02-21 14:20:30","2024-02-21 14:20:30","","104989","","","56","","Structures","","","","","","","","","","","","","","","","","","","Acceleration response; ARMAX system identification method; Bending and torsion moments; Damage index; Displacement response and its derivatives; Optimal sensor placement; Steel plate structures","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"GN9GBCZJ","journalArticle","2021","Zhang, Lu; Lu, Yao; Lu, Shaowei; Zhang, Hao; Zhao, Ziping; Ma, Chengkun; Ma, Keming; Wang, Xiaoqiang","Lifetime health monitoring of fiber reinforced composites using highly flexible and sensitive MXene/CNT film sensor","Sensors and Actuators A: Physical","","0924-4247","10.1016/j.sna.2021.113148","https://www.sciencedirect.com/science/article/pii/S0924424721006130","In this paper, lifetime health monitoring of composites was conducted, included manufactured monitoring and structural health monitoring. A thin film sensor composed of multi-walled carbon nanotubes (MWCNTs) and MXene was developed through simple mixing and spray vacuum filtration. This highly flexible and susceptible MXene/CNT film sensor can be embedded in polymer composites to monitor the phase change of the resin and the determination of the gel point during the preparation of the composite in real-time. The MXene/CNT film sensors were embedded and arrayed in fiber-reinforced composites, which can be used for resin curing monitoring, then continued structural health monitoring. Experimental results show that the MXene/CNT film sensor embedded in the composite laminates can effectively capture the change of the resin phase, that characterized by resistance. MXene/CNT films have a good ability to respond to changes in the resin state. The gel point of resin obtained from the MXene/CNT film sensor is 134 °C, which is consistent with 137 °C from the DMA results. The accurate gel point can optimize the curing system and improve the quality of composite products. Then the tensile, bending, and fatigue tests of fiber-reinforced composite laminates embedded with MXene/CNT film sensors were carried out. MXene/CNT film sensor can keep good response and response consistency for a long time. As a novel sensor, the MXene/CNT film sensor has the advantages of high response sensitivity, solid real-time performance, and long service time. The MXene/CNT film sensor has great potential to establish and optimize manufacturing processes and to improve the cure quality of fiber-based resin composites. This sensor can be used to follow the entire life cycle of a composite from fabrication till end-of-life.","2021-12-01","2024-02-21 14:20:30","2024-02-21 14:20:30","","113148","","","332","","Sensors and Actuators A: Physical","","","","","","","","","","","","","","","","","","","Cure monitoring; Gel point; Mechanical Properties; MXene/CNT film sensor; Structural health monitoring","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CUHQH3R4","journalArticle","2023","Chaupal, Pankaj; Rajendran, Prakash","A review on recent developments in vibration-based damage identification methods for laminated composite structures: 2010–2022","Composite Structures","","0263-8223","10.1016/j.compstruct.2023.116809","https://www.sciencedirect.com/science/article/pii/S0263822323001538","Laminated composites received great attention in the structural applications due to innumerable advantages over conventional materials. These structures are subjected to environmental and mechanical loading conditions which leads to structural damage. The damage identification at early stage is crucial to overcome catastrophic failures, economic loss, human loss, and its disastrous consequences. Therefore, various structural damage identification techniques have been developed to identify the structural damages stages. These techniques provide the damage information about the systems, including structural health, serviceability, integrity, and safety. Over the past few decades, several review articles have been published on damage detection methods employing vibration characteristics for conventional and composite structures together. There has not been a study where complete concentration is focused on the laminated composite structures alone. This article concentrates on damage identification of laminated composite structures using vibration-based methods integrated with finite element methods, optimization techniques, signal processing methods, and machine learning algorithms over the past thirteen years. In addition, the limitations and applications of various methods have been discussed. This review article will provide the researchers and engineers an insight into the damage detection methods for laminated composite structures.","2023-05-01","2024-02-21 14:20:30","2024-02-21 14:20:30","","116809","","","311","","Composite Structures","","","","","","","","","","","","","","","","","","","Damage detection techniques; Finite element methods; Laminated composite structures; Machine learning algorithms; Optimization techniques; Signal processing methods; Vibration-based methods","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"YK9GIVET","journalArticle","2020","Li, Diyuan; Armaghani, Danial Jahed; Zhou, Jian; Lai, Sai Hin; Hasanipanah, Mahdi","A GMDH Predictive Model to Predict Rock Material Strength Using Three Non-destructive Tests","Journal of Nondestructive Evaluation","","1573-4862","10.1007/s10921-020-00725-x","https://doi.org/10.1007/s10921-020-00725-x","The uniaxial compressive strength (UCS) is considered as a significant parameter related to rock material in design of geotechnical structures connected to the rock mass. Determining UCS values in laboratory is costly and time consuming, hence, its indirect determination through use of rock index tests is of a great interest and advantage. This study presents a prediction process of the UCS values through the use of three non-destructive tests i.e., p-wave velocity, Schmidt hammer and density. This process was done by developing an intelligent predictive technique namely the group method of data handling (GMDH). Before constructing intelligence system, a series of experimental equations were proposed using three non-destructive tests. The results showed that there is a need to propose new model with taking advantages of all three non-destructive tests results. Then, several GMDH models were built through the use of various parametric studies on the most effective GMDH factors. For comparison purposes, an artificial neural network (ANN) was also modelled to predict rock strength. The obtained results of the ANN and GMDH were assessed based on system error and coefficient of determination values. The results confirmed that the proposed GMDH model is an applicable, powerful, and practical intelligence system that is able to provide an acceptable accuracy level for predicting rock strength.","2020-10-28","2024-02-21 15:46:24","2024-02-21 15:46:24","2024-02-21 15:46:24","81","","4","39","","J Nondestruct Eval","","","","","","","","en","","","","","Springer Link","","","","","","","ANN; GMDH; Non-destructive tests; Predictive intelligence system; Rock strength","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"JH9XRK8Z","journalArticle","2020","Breysse, Denys; Romão, Xavier; Alwash, Maitham; Sbartaï, Zoubir Mehdi; Luprano, Vincenza A. M.","Risk evaluation on concrete strength assessment with NDT technique and conditional coring approach","Journal of Building Engineering","","2352-7102","10.1016/j.jobe.2020.101541","https://www.sciencedirect.com/science/article/pii/S2352710219312677","In-situ concrete strength assessment is commonly based on the implementation of Non-Destructive Tests (NDT) and coring of several specimens for Destructive Tests (DT). The most widely used non-destructive (ND) techniques are rebound hammer and ultrasonic pulse velocity. From the resulting data of NDT and compressive strength test results on specimens, a conversion law is identified which can then be used to estimate the compressive strength at any location in the structure. Since this process is very sensitive to many uncertainty sources, recent RILEM recommendations have revised the assessment paradigm by considering it in a probabilistic framework. The challenge is no longer to estimate the true concrete strength, but to limit the risk of a wrong estimation within a certain admissible interval. In this context, it is shown how synthetic simulations are used to capture the main features of this problem and are a firm basis for justifying the relationship between the most influencing parameters and the quality of the assessment. In addition, the effect of conditional coring, which consists in the selection of coring positions on the basis of previous NDT results, is highlighted and quantified. Finally, the methodology that makes possible to define the required number of cores for a given target accuracy is presented.","2020-11-01","2024-02-21 15:46:31","2024-02-21 15:46:31","2024-02-21 15:46:31","101541","","","32","","Journal of Building Engineering","","","","","","","","","","","","","ScienceDirect","","","","C:\Users\vince\Zotero\storage\D68KZ7ZP\S2352710219312677.html","","","Concrete strength; Concrete variability; Cores; In-situ assessment; Measurement precision; Non-destructive tests; Rebound hammer; Risk; Ultrasonic pulse velocity","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"GT98G8H9","journalArticle","2020","Poorarbabi, Ali; Ghasemi, Mohammadreza; Azhdary Moghaddam, Mehdi","Concrete compressive strength prediction using non-destructive tests through response surface methodology","Ain Shams Engineering Journal","","2090-4479","10.1016/j.asej.2020.02.009","https://www.sciencedirect.com/science/article/pii/S2090447920300423","Assessment of existing structures especially compressive strength evaluation of concrete structures is an important topic for engineers working in construction in most industrial countries. Non-destructive tests (NDT), especially ultrasonic pulse velocity and rebound number tests are mostly wide spread techniques to predict the compressive strength of exiting concrete structures. This study conducted an experimental program on concrete specimens by non-destructive tests including ultrasonic pulse velocity and rebound number then an efficient approach namely; Response Surface Methodology (RSM) is applied to estimate the compressive strength of concrete with more accuracy rather other available models in the literature. The sole NDT and the combination of them are also investigated. The results showed that ultrasonic pulse velocity is the best NDT tests at the beginning ages when it is used in RSM process.","2020-12-01","2024-02-21 15:46:57","2024-02-21 15:46:57","2024-02-21 15:46:57","939-949","","4","11","","Ain Shams Engineering Journal","","","","","","","","","","","","","ScienceDirect","","","","C:\Users\vince\Zotero\storage\TEK24MIR\S2090447920300423.html","","","Compressive strength; Concrete structures; Rebound hammer; Response surface methodology; Ultrasonic pulse velocity","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
